Model Type,Explanation,Model Invariance,Explanation Equivariance
Standard-CNN,Feature Ablation,0.18094193935394287,0.1054084375500679
Standard-CNN,Feature Ablation,0.12449194490909576,0.14558617770671844
Standard-CNN,Feature Ablation,0.21819797158241272,0.15960852801799774
Standard-CNN,Feature Ablation,-0.4119551479816437,0.22089828550815582
Standard-CNN,Feature Ablation,-0.16272521018981934,0.2771354019641876
Standard-CNN,Feature Ablation,-0.3188534379005432,0.058063261210918427
Standard-CNN,Feature Ablation,0.24109631776809692,0.0783214196562767
Standard-CNN,Feature Ablation,0.2597915828227997,0.13226908445358276
Standard-CNN,Feature Ablation,0.45635801553726196,0.18950365483760834
Standard-CNN,Feature Ablation,0.13081617653369904,0.06936300545930862
Standard-CNN,Feature Ablation,0.2326887845993042,0.14746659994125366
Standard-CNN,Feature Ablation,0.4764908254146576,0.09033992886543274
Standard-CNN,Feature Ablation,0.4279862642288208,0.09345084428787231
Standard-CNN,Feature Ablation,-0.45986706018447876,0.3931939899921417
Standard-CNN,Feature Ablation,0.40464064478874207,0.12694816291332245
Standard-CNN,Feature Ablation,0.2085392326116562,-0.03194399178028107
Standard-CNN,Feature Ablation,0.2049628496170044,0.16877499222755432
Standard-CNN,Feature Ablation,0.29871293902397156,0.2281562089920044
Standard-CNN,Feature Ablation,0.5487973093986511,0.05853211134672165
Standard-CNN,Feature Ablation,0.40640565752983093,0.14654316008090973
Standard-CNN,Feature Ablation,0.38044506311416626,0.22316615283489227
Standard-CNN,Feature Ablation,-0.4247666299343109,0.15164627134799957
Standard-CNN,Feature Ablation,0.043673623353242874,0.1478918194770813
Standard-CNN,Feature Ablation,0.4756368398666382,0.030279451981186867
Standard-CNN,Feature Ablation,0.2312740534543991,0.1464727818965912
Standard-CNN,Feature Ablation,0.42082479596138,0.06739670038223267
Standard-CNN,Feature Ablation,-0.46351999044418335,0.3175196647644043
Standard-CNN,Feature Ablation,0.45460256934165955,0.046716202050447464
Standard-CNN,Feature Ablation,0.235269695520401,0.035835009068250656
Standard-CNN,Feature Ablation,-0.2793233394622803,0.15677189826965332
Standard-CNN,Feature Ablation,0.22638830542564392,0.03897576034069061
Standard-CNN,Feature Ablation,0.2998143434524536,0.21284087002277374
Standard-CNN,Feature Ablation,-0.27626413106918335,0.1559196263551712
Standard-CNN,Feature Ablation,0.3054146468639374,-0.008313584141433239
Standard-CNN,Feature Ablation,0.2903329133987427,0.10095676779747009
Standard-CNN,Feature Ablation,0.43731260299682617,0.16757260262966156
Standard-CNN,Feature Ablation,0.19692854583263397,-0.09958184510469437
Standard-CNN,Feature Ablation,0.5020725727081299,0.02213086001574993
Standard-CNN,Feature Ablation,0.1763109415769577,0.008937002159655094
Standard-CNN,Feature Ablation,0.6421103477478027,0.2332112044095993
Standard-CNN,Feature Ablation,0.12408895790576935,0.09179960936307907
Standard-CNN,Feature Ablation,0.4481472373008728,0.052772894501686096
Standard-CNN,Feature Ablation,0.20846286416053772,0.11000131070613861
Standard-CNN,Feature Ablation,0.21597608923912048,0.054335568100214005
Standard-CNN,Feature Ablation,0.38901594281196594,0.29655659198760986
Standard-CNN,Feature Ablation,0.42596083879470825,0.19275155663490295
Standard-CNN,Feature Ablation,-0.4619663655757904,0.25779959559440613
Standard-CNN,Feature Ablation,-0.3318227231502533,0.19668041169643402
Standard-CNN,Feature Ablation,-0.17782963812351227,0.08893021196126938
Standard-CNN,Feature Ablation,0.5031653642654419,0.11469940096139908
Standard-CNN,Feature Ablation,-0.39483365416526794,0.07170440256595612
Standard-CNN,Feature Ablation,0.1346498727798462,0.10329033434391022
Standard-CNN,Feature Ablation,0.3835966885089874,0.14938640594482422
Standard-CNN,Feature Ablation,0.23787756264209747,0.11615791916847229
Standard-CNN,Feature Ablation,0.4354819655418396,0.09765499830245972
Standard-CNN,Feature Ablation,0.4287015497684479,0.08074169605970383
Standard-CNN,Feature Ablation,-0.4837251603603363,-0.0027020261622965336
Standard-CNN,Feature Ablation,0.3092938959598541,-0.01638132706284523
Standard-CNN,Feature Ablation,0.20001617074012756,0.04493211954832077
Standard-CNN,Feature Ablation,0.2523001432418823,0.12387841939926147
Standard-CNN,Feature Ablation,0.5033864974975586,0.18281526863574982
Standard-CNN,Feature Ablation,0.2509114742279053,0.08215415477752686
Standard-CNN,Feature Ablation,0.2502654492855072,0.06370719522237778
Standard-CNN,Feature Ablation,0.15712228417396545,0.13675270974636078
Standard-CNN,Feature Ablation,0.4142853319644928,-0.017163492739200592
Standard-CNN,Feature Ablation,0.5684930086135864,-0.11884087324142456
Standard-CNN,Feature Ablation,0.3231314718723297,0.191580131649971
Standard-CNN,Feature Ablation,0.18540418148040771,0.03194616362452507
Standard-CNN,Feature Ablation,-0.43500903248786926,0.37418341636657715
Standard-CNN,Feature Ablation,0.39364904165267944,0.152911975979805
Standard-CNN,Feature Ablation,0.2473980337381363,0.008572239428758621
Standard-CNN,Feature Ablation,0.4467748999595642,-0.031572263687849045
Standard-CNN,Feature Ablation,0.44611600041389465,0.09847411513328552
Standard-CNN,Feature Ablation,0.5254210233688354,0.029317911714315414
Standard-CNN,Feature Ablation,0.4629834294319153,0.16546957194805145
Standard-CNN,Feature Ablation,0.32785066962242126,-0.009791960008442402
Standard-CNN,Feature Ablation,0.14659404754638672,0.18265599012374878
Standard-CNN,Feature Ablation,0.3552126884460449,0.004640926606953144
Standard-CNN,Feature Ablation,0.2517373859882355,0.07698093354701996
Standard-CNN,Feature Ablation,-0.5119357705116272,0.35372647643089294
Standard-CNN,Feature Ablation,-0.4439808130264282,0.2219604253768921
Standard-CNN,Feature Ablation,-0.33229875564575195,0.3312235176563263
Standard-CNN,Feature Ablation,0.16630730032920837,-0.04113062843680382
Standard-CNN,Feature Ablation,-0.4815524220466614,0.4065089821815491
Standard-CNN,Feature Ablation,0.2802245318889618,0.13192717730998993
Standard-CNN,Feature Ablation,0.2261464148759842,0.029577050358057022
Standard-CNN,Feature Ablation,0.41644784808158875,0.144692525267601
Standard-CNN,Feature Ablation,0.24311542510986328,0.10119137167930603
Standard-CNN,Feature Ablation,0.3393779993057251,-0.11704184859991074
Standard-CNN,Feature Ablation,0.2597993314266205,0.14165160059928894
Standard-CNN,Feature Ablation,-0.42905163764953613,0.2579291760921478
Standard-CNN,Feature Ablation,0.3612140119075775,0.1759292036294937
Standard-CNN,Feature Ablation,0.3051500916481018,0.0256272591650486
Standard-CNN,Feature Ablation,0.31997883319854736,0.17035157978534698
Standard-CNN,Feature Ablation,0.11315102130174637,0.29715052247047424
Standard-CNN,Feature Ablation,0.2096741795539856,0.16135835647583008
Standard-CNN,Feature Ablation,0.45006120204925537,-0.23180000483989716
Standard-CNN,Feature Ablation,0.25551262497901917,0.012354506179690361
Standard-CNN,Feature Ablation,0.2725650370121002,-0.025584988296031952
Standard-CNN,Feature Ablation,0.5024420022964478,0.14920265972614288
Standard-CNN,Feature Ablation,0.2685691714286804,0.20188918709754944
Standard-CNN,Feature Ablation,0.30609020590782166,0.04905426874756813
Standard-CNN,Feature Ablation,0.5648085474967957,0.003974683117121458
Standard-CNN,Feature Ablation,0.4734513759613037,0.3598179817199707
Standard-CNN,Feature Ablation,0.20458756387233734,0.0904403105378151
Standard-CNN,Feature Ablation,0.16478653252124786,0.153438001871109
Standard-CNN,Feature Ablation,0.26116856932640076,0.1609293818473816
Standard-CNN,Feature Ablation,0.4119829535484314,-0.06241590902209282
Standard-CNN,Feature Ablation,0.40856024622917175,0.11281644552946091
Standard-CNN,Feature Ablation,0.2675537168979645,0.16261108219623566
Standard-CNN,Feature Ablation,0.2325979620218277,0.1456148624420166
Standard-CNN,Feature Ablation,0.30235448479652405,-0.0009126462391577661
Standard-CNN,Feature Ablation,0.41658052802085876,0.012569013983011246
Standard-CNN,Feature Ablation,0.5916078090667725,-0.14194072782993317
Standard-CNN,Feature Ablation,0.5164592862129211,0.17057795822620392
Standard-CNN,Feature Ablation,0.16974133253097534,0.10727053135633469
Standard-CNN,Feature Ablation,0.5908297300338745,0.07366470992565155
Standard-CNN,Feature Ablation,-0.22736617922782898,0.1554887741804123
Standard-CNN,Feature Ablation,0.34886789321899414,0.1546708047389984
Standard-CNN,Feature Ablation,0.24649226665496826,0.14887210726737976
Standard-CNN,Feature Ablation,0.5739784240722656,0.12198542058467865
Standard-CNN,Feature Ablation,0.37052130699157715,0.024039823561906815
Standard-CNN,Feature Ablation,-0.3120180368423462,0.08924277871847153
Standard-CNN,Feature Ablation,0.18797488510608673,0.1618787944316864
Standard-CNN,Feature Ablation,0.3942279517650604,0.13497425615787506
Standard-CNN,Feature Ablation,0.24338065087795258,0.006120369303971529
Standard-CNN,Feature Ablation,0.5278968811035156,0.19828106462955475
Standard-CNN,Feature Ablation,0.3753302991390228,-0.02025550790131092
Standard-CNN,Feature Ablation,0.4141056537628174,-0.07661266624927521
Standard-CNN,Feature Ablation,0.2334064096212387,0.20774516463279724
Standard-CNN,Feature Ablation,-0.5012215971946716,0.31963589787483215
Standard-CNN,Feature Ablation,0.3656359612941742,0.12301456183195114
Standard-CNN,Feature Ablation,0.5382582545280457,0.09692999720573425
Standard-CNN,Feature Ablation,0.2808643579483032,0.014817299321293831
Standard-CNN,Feature Ablation,0.4011348783969879,0.029445435851812363
Standard-CNN,Feature Ablation,-0.6267344355583191,0.3275204300880432
Standard-CNN,Feature Ablation,0.44957324862480164,0.16333405673503876
Standard-CNN,Feature Ablation,0.09954468905925751,0.07032984495162964
Standard-CNN,Feature Ablation,0.44464629888534546,-0.06981047242879868
Standard-CNN,Feature Ablation,0.4277869164943695,0.13448913395404816
Standard-CNN,Feature Ablation,-0.07467582821846008,0.28213241696357727
Standard-CNN,Feature Ablation,-0.5229155421257019,0.3784197270870209
Standard-CNN,Feature Ablation,0.5044547319412231,-0.12238234281539917
Standard-CNN,Feature Ablation,0.17995956540107727,0.10662263631820679
Standard-CNN,Feature Ablation,0.2611194849014282,0.2328892946243286
Standard-CNN,Feature Ablation,0.43714120984077454,0.19696657359600067
Standard-CNN,Feature Ablation,0.39680373668670654,0.12513424456119537
Standard-CNN,Feature Ablation,0.5203350782394409,-0.031734075397253036
Standard-CNN,Feature Ablation,0.15911166369915009,0.07857412844896317
Standard-CNN,Feature Ablation,0.34402555227279663,0.06814640760421753
Standard-CNN,Feature Ablation,0.4980010986328125,0.19337086379528046
Standard-CNN,Feature Ablation,0.5554158687591553,-0.06959410011768341
Standard-CNN,Feature Ablation,-0.40419384837150574,0.32932648062705994
Standard-CNN,Feature Ablation,0.24747885763645172,0.17889127135276794
Standard-CNN,Feature Ablation,0.2737053334712982,0.19016502797603607
Standard-CNN,Feature Ablation,0.055175963789224625,0.48280420899391174
Standard-CNN,Feature Ablation,0.12159085273742676,0.06960664689540863
Standard-CNN,Feature Ablation,0.1862444281578064,0.1605249047279358
Standard-CNN,Feature Ablation,-0.563996434211731,0.3541010022163391
Standard-CNN,Feature Ablation,0.2168935090303421,0.10422314703464508
Standard-CNN,Feature Ablation,0.20168949663639069,0.06952265650033951
Standard-CNN,Feature Ablation,0.2912490665912628,-0.016020940616726875
Standard-CNN,Feature Ablation,0.4037076532840729,0.12498302012681961
Standard-CNN,Feature Ablation,0.1007583811879158,0.18833082914352417
Standard-CNN,Feature Ablation,0.5106261372566223,0.17882443964481354
Standard-CNN,Feature Ablation,0.22297275066375732,-0.01555679738521576
Standard-CNN,Feature Ablation,0.2719602882862091,0.07986766844987869
Standard-CNN,Feature Ablation,0.518709123134613,0.21285147964954376
Standard-CNN,Feature Ablation,0.2480095624923706,0.15191395580768585
Standard-CNN,Feature Ablation,0.41534459590911865,0.22931042313575745
Standard-CNN,Feature Ablation,0.5424221754074097,0.010122224688529968
Standard-CNN,Feature Ablation,0.5383209586143494,-0.04133308678865433
Standard-CNN,Feature Ablation,0.3822160065174103,0.22222255170345306
Standard-CNN,Feature Ablation,0.583662748336792,0.062365349382162094
Standard-CNN,Feature Ablation,0.5471156239509583,-0.10731751471757889
Standard-CNN,Feature Ablation,-0.2093748152256012,0.33434128761291504
Standard-CNN,Feature Ablation,0.16105471551418304,0.13585437834262848
Standard-CNN,Feature Ablation,0.28847697377204895,-0.03075571544468403
Standard-CNN,Feature Ablation,0.0339089073240757,0.25943881273269653
Standard-CNN,Feature Ablation,0.250031054019928,0.012893528677523136
Standard-CNN,Feature Ablation,0.6342936754226685,-0.180508553981781
Standard-CNN,Feature Ablation,0.25801682472229004,0.12194158881902695
Standard-CNN,Feature Ablation,0.13421596586704254,0.15170657634735107
Standard-CNN,Feature Ablation,0.4368641972541809,-0.09048160165548325
Standard-CNN,Feature Ablation,0.4175291955471039,0.05454396829009056
Standard-CNN,Feature Ablation,0.5182533264160156,-0.0061500826850533485
Standard-CNN,Feature Ablation,0.4489215016365051,-0.017076434567570686
Standard-CNN,Feature Ablation,-0.08817330747842789,0.38748857378959656
Standard-CNN,Feature Ablation,-0.5843502879142761,0.2844356596469879
Standard-CNN,Feature Ablation,0.11089739948511124,0.12531468272209167
Standard-CNN,Feature Ablation,0.3016006648540497,0.19232170283794403
Standard-CNN,Feature Ablation,0.5160232186317444,-0.08541928231716156
Standard-CNN,Feature Ablation,0.4322049915790558,0.10768482089042664
Standard-CNN,Feature Ablation,-0.3651806116104126,0.19440598785877228
Standard-CNN,Feature Ablation,0.5334334969520569,0.015681710094213486
Standard-CNN,Feature Ablation,0.2929185926914215,0.15142469108104706
Standard-CNN,Feature Ablation,0.43000730872154236,-0.04626370593905449
Standard-CNN,Feature Ablation,0.3736191689968109,0.017802489921450615
Standard-CNN,Feature Ablation,0.7535275816917419,0.09281308203935623
Standard-CNN,Feature Ablation,0.4640145003795624,0.017789090052247047
Standard-CNN,Feature Ablation,0.13471056520938873,0.06077343225479126
Standard-CNN,Feature Ablation,0.1892925202846527,0.08505745977163315
Standard-CNN,Feature Ablation,-0.254082053899765,0.25905871391296387
Standard-CNN,Feature Ablation,0.2558220326900482,0.03416260704398155
Standard-CNN,Feature Ablation,-0.5665324330329895,0.35392796993255615
Standard-CNN,Feature Ablation,0.3748507499694824,0.08005272597074509
Standard-CNN,Feature Ablation,-0.1313965916633606,0.29373791813850403
Standard-CNN,Feature Ablation,0.3607877492904663,0.1698525846004486
Standard-CNN,Feature Ablation,0.529365599155426,0.12244202941656113
Standard-CNN,Feature Ablation,0.47567805647850037,0.13431741297245026
Standard-CNN,Feature Ablation,0.30285465717315674,0.08457491546869278
Standard-CNN,Feature Ablation,0.10409428924322128,0.10492844134569168
Standard-CNN,Feature Ablation,0.5895295143127441,0.1967094987630844
Standard-CNN,Feature Ablation,0.3227199912071228,0.17457541823387146
Standard-CNN,Feature Ablation,0.11944615095853806,0.16909804940223694
Standard-CNN,Feature Ablation,0.25389713048934937,0.1541191041469574
Standard-CNN,Feature Ablation,0.5256491303443909,0.0023707239888608456
Standard-CNN,Feature Ablation,0.5267868638038635,0.09037764370441437
Standard-CNN,Feature Ablation,0.0379573255777359,0.25487178564071655
Standard-CNN,Feature Ablation,0.2199728637933731,0.12099134176969528
Standard-CNN,Feature Ablation,0.20274408161640167,0.03491602838039398
Standard-CNN,Feature Ablation,0.5224229693412781,0.0020894354674965143
Standard-CNN,Feature Ablation,-0.2793964743614197,0.18635201454162598
Standard-CNN,Feature Ablation,0.2947251796722412,0.047010213136672974
Standard-CNN,Feature Ablation,0.44214797019958496,0.17107966542243958
Standard-CNN,Feature Ablation,0.2449239194393158,-0.03652690351009369
Standard-CNN,Feature Ablation,0.31622472405433655,0.10718759894371033
Standard-CNN,Feature Ablation,0.3651405870914459,0.0470215380191803
Standard-CNN,Feature Ablation,0.49502140283584595,-0.034013863652944565
Standard-CNN,Feature Ablation,-0.0968555435538292,0.2433943897485733
Standard-CNN,Feature Ablation,0.23681531846523285,0.06690189242362976
Standard-CNN,Feature Ablation,0.35686248540878296,0.17448921501636505
Standard-CNN,Feature Ablation,0.38893744349479675,0.07327325642108917
Standard-CNN,Feature Ablation,0.24460995197296143,-0.026350898668169975
Standard-CNN,Feature Ablation,0.33793121576309204,0.011237261816859245
Standard-CNN,Feature Ablation,0.2934497892856598,-0.02441987581551075
Standard-CNN,Feature Ablation,0.4674428403377533,0.1447424590587616
Standard-CNN,Feature Ablation,0.4237323999404907,0.1961345374584198
Standard-CNN,Feature Ablation,-0.3517654836177826,0.07813716679811478
